Id,node type,node weight,node color,Label
Queensland Trucking Association Ltd.,Corporation,13786,#ff6961,[13786] Queensland Trucking Association Ltd. - [Corporation]
Queensland X-Ray,Corporation,4400,#ff6961,[4400] Queensland X-Ray - [Corporation]
Quicksilver Connections Limited,Corporation,11000,#ff6961,[11000] Quicksilver Connections Limited - [Corporation]
Quintin Rozario,Individual,1000,#42d6a4,[1000] Quintin Rozario - [Individual]
R & L Vella,Individual,1430,#42d6a4,[1430] R & L Vella - [Individual]
R Boyce,Individual,1000,#42d6a4,[1000] R Boyce - [Individual]
R D Hughes,Individual,1000,#42d6a4,[1000] R D Hughes - [Individual]
R I Hill Engineering Pty Ltd,Corporation,3000,#ff6961,[3000] R I Hill Engineering Pty Ltd - [Corporation]
R Swindells & B Magafakis,Individual,999,#42d6a4,[999] R Swindells & B Magafakis - [Individual]
R&F PROPERTY AUSTRALIA PTY LTD,Corporation,11000,#ff6961,[11000] R&F PROPERTY AUSTRALIA PTY LTD - [Corporation]
R&F Property Australia Pty Ltd,Corporation,22000,#ff6961,[22000] R&F Property Australia Pty Ltd - [Corporation]
R.F CLIFFORD & P.I MOSCHAKIS & A.R VAITHA,Corporation,2750,#ff6961,[2750] R.F CLIFFORD & P.I MOSCHAKIS & A.R VAITHA - [Corporation]
RAMSAY HEALTH CARE LIMITED,Corporation,5500,#ff6961,[5500] RAMSAY HEALTH CARE LIMITED - [Corporation]
RAMSDEN LAW PTY LTD,Corporation,13000,#ff6961,[13000] RAMSDEN LAW PTY LTD - [Corporation]
RAYMOND JOHN ISON,Individual,1500,#42d6a4,[1500] RAYMOND JOHN ISON - [Individual]
RAYMOND SMITH-ROBERTS,Individual,2800,#42d6a4,[2800] RAYMOND SMITH-ROBERTS - [Individual]
RB & KD Hughes Family Trust,Corporation,4500,#ff6961,[4500] RB & KD Hughes Family Trust - [Corporation]
RB Recruitment Pty Ltd,Corporation,1100,#ff6961,[1100] RB Recruitment Pty Ltd - [Corporation]
RBC Business Solutions Pty Ltd,Corporation,1000,#ff6961,[1000] RBC Business Solutions Pty Ltd - [Corporation]
RC International Trading Pty Ltd,Corporation,1000,#ff6961,[1000] RC International Trading Pty Ltd - [Corporation]
RCS,Corporation,1980,#ff6961,[1980] RCS - [Corporation]
RDM&JN Turni,Other,6500,#BEBEBE,[6500] RDM&JN Turni - [Other]
REACHTEL Pty Ltd,Corporation,4100,#ff6961,[4100] REACHTEL Pty Ltd - [Corporation]
REGISTERED CLUBS ASSN OF NSW,Corporation,1650,#ff6961,[1650] REGISTERED CLUBS ASSN OF NSW - [Corporation]
RENEE LINGARD,Individual,500,#42d6a4,[500] RENEE LINGARD - [Individual]
RESTAURANT & CATERING INDUSTRY ASSOCIATION OF AUSTRALIA INCORPORATED,Corporation,5830,#ff6961,[5830] RESTAURANT & CATERING INDUSTRY ASSOCIATION OF AUSTRALIA INCORPORATED - [Corporation]
REV Crane NQ Pty Ltd,Corporation,2200,#ff6961,[2200] REV Crane NQ Pty Ltd - [Corporation]
RFC Group Pty Ltd,Corporation,7590,#ff6961,[7590] RFC Group Pty Ltd - [Corporation]
RFGA Management Pty Ltd,Corporation,2530,#ff6961,[2530] RFGA Management Pty Ltd - [Corporation]
RH and RJ Simmons,Individual,2000,#42d6a4,[2000] RH and RJ Simmons - [Individual]
RIOT SOLUTIONS PTY LTD,Corporation,15025,#ff6961,[15025] RIOT SOLUTIONS PTY LTD - [Corporation]
RIOT Solutions Pty Ltd,Corporation,1914,#ff6961,[1914] RIOT Solutions Pty Ltd - [Corporation]
RIPPLE CONCEPTS PTY LTD,Corporation,10400,#ff6961,[10400] RIPPLE CONCEPTS PTY LTD - [Corporation]
RITA ANNETTE COX,Individual,12500,#42d6a4,[12500] RITA ANNETTE COX - [Individual]
RITA COX,Individual,1500,#42d6a4,[1500] RITA COX - [Individual]
RIVIERA AUSTRALIA PTY LTD,Corporation,7000,#ff6961,[7000] RIVIERA AUSTRALIA PTY LTD - [Corporation]
RIoT Solutions Pty Ltd,Corporation,13596,#ff6961,[13596] RIoT Solutions Pty Ltd - [Corporation]
RJ & LK Phillips,Individual,1000,#42d6a4,[1000] RJ & LK Phillips - [Individual]
RJ Earthworks (qld) Pty Ltd,Corporation,1980,#ff6961,[1980] RJ Earthworks (qld) Pty Ltd - [Corporation]
ROBERT JOHN KEARNEY,Individual,10000,#42d6a4,[10000] ROBERT JOHN KEARNEY - [Individual]
ROBERTO CUDA,Individual,1653,#42d6a4,[1653] ROBERTO CUDA - [Individual]
ROGER BRUCE TONKS,Individual,3000,#42d6a4,[3000] ROGER BRUCE TONKS - [Individual]
ROGER THOMAS WELCH,Individual,3000,#42d6a4,[3000] ROGER THOMAS WELCH - [Individual]
RONALD HOWARTH,Individual,2800,#42d6a4,[2800] RONALD HOWARTH - [Individual]
RONALD RIMINGTON,Individual,1000,#42d6a4,[1000] RONALD RIMINGTON - [Individual]
RQ Mac Pty Ltd,Corporation,5000,#ff6961,[5000] RQ Mac Pty Ltd - [Corporation]
RS Property One Pty Ltd,Corporation,2500,#ff6961,[2500] RS Property One Pty Ltd - [Corporation]
RSA EXPRESS PTY LIMITED,Corporation,1980,#ff6961,[1980] RSA EXPRESS PTY LIMITED - [Corporation]
RUSSELL MINERAL EQUIPMENT PTY. LTD.,Corporation,15000,#ff6961,[15000] RUSSELL MINERAL EQUIPMENT PTY. LTD. - [Corporation]
RUSSELLS Solicitors,Corporation,4800,#ff6961,[4800] RUSSELLS Solicitors - [Corporation]
RV Management Pty Ltd,Corporation,1000,#ff6961,[1000] RV Management Pty Ltd - [Corporation]
RYAN CHRISTOPHER LAGO,Individual,500,#42d6a4,[500] RYAN CHRISTOPHER LAGO - [Individual]
RZ Resources Ltd,Corporation,5000,#ff6961,[5000] RZ Resources Ltd - [Corporation]
RZW Pty Ltd,Corporation,1000,#ff6961,[1000] RZW Pty Ltd - [Corporation]
Raceview Complete Denture Care PTY LTD,Other,500,#BEBEBE,[500] Raceview Complete Denture Care PTY LTD - [Other]
Rachel Boden,Individual,1600,#42d6a4,[1600] Rachel Boden - [Individual]
Rachel Connors,Individual,3351,#42d6a4,[3351] Rachel Connors - [Individual]
Rachel Griffiths,Individual,1000,#42d6a4,[1000] Rachel Griffiths - [Individual]
Rachel Griffiths ,Individual,500,#42d6a4,[500] Rachel Griffiths  - [Individual]
Rachel Nolan,Individual,4232,#42d6a4,[4232] Rachel Nolan - [Individual]
Rachel Wang,Individual,1400,#42d6a4,[1400] Rachel Wang - [Individual]
Rae Peacock,Individual,1000,#42d6a4,[1000] Rae Peacock - [Individual]
Rae Sheridan,Individual,1260,#42d6a4,[1260] Rae Sheridan - [Individual]
Raelene Persal,Individual,2000,#42d6a4,[2000] Raelene Persal - [Individual]
Raife Drinkwater,Individual,6000,#42d6a4,[6000] Raife Drinkwater - [Individual]
"Rail, Bus & Tram Union Queensland Branch",Corporation,30350,#ff6961,"[30350] Rail, Bus & Tram Union Queensland Branch - [Corporation]"
Raine + Horne Cleveland,Corporation,1500,#ff6961,[1500] Raine + Horne Cleveland - [Corporation]
Rainforestation Nature Park,Corporation,1200,#ff6961,[1200] Rainforestation Nature Park - [Corporation]
Rajath Vijayakumar Raj Shubha,Individual,5000,#42d6a4,[5000] Rajath Vijayakumar Raj Shubha - [Individual]
Raju Gottumukkala,Individual,2000,#42d6a4,[2000] Raju Gottumukkala - [Individual]
Ralph Wilson,Individual,3000,#42d6a4,[3000] Ralph Wilson - [Individual]
Ram G Karri,Individual,1200,#42d6a4,[1200] Ram G Karri - [Individual]
Ramsay Health Care Limited,Corporation,29006,#ff6961,[29006] Ramsay Health Care Limited - [Corporation]
Rapisarda Unit Trust,Corporation,8000,#ff6961,[8000] Rapisarda Unit Trust - [Corporation]
Rasa Unger,Individual,1860,#42d6a4,[1860] Rasa Unger - [Individual]
Raw Metal Corp,Corporation,5000,#ff6961,[5000] Raw Metal Corp - [Corporation]
Ray Atkin,Individual,50,#42d6a4,[50] Ray Atkin - [Individual]
Ray Barber,Individual,1500,#42d6a4,[1500] Ray Barber - [Individual]
Ray Braithwaite,Individual,1000,#42d6a4,[1000] Ray Braithwaite - [Individual]
Ray Fry Holdings Pty Ltd,Corporation,3000,#ff6961,[3000] Ray Fry Holdings Pty Ltd - [Corporation]
Ray Fry Investments Pty Ltd,Corporation,5000,#ff6961,[5000] Ray Fry Investments Pty Ltd - [Corporation]
Ray Richardson,Individual,1000,#42d6a4,[1000] Ray Richardson - [Individual]
Ray Sampson,Individual,15000,#42d6a4,[15000] Ray Sampson - [Individual]
Ray Stevens,Individual,10300,#42d6a4,[10300] Ray Stevens - [Individual]
Ray White,Individual,1800,#42d6a4,[1800] Ray White - [Individual]
Ray White Pty Ltd,Corporation,1000,#ff6961,[1000] Ray White Pty Ltd - [Corporation]
Ray White Surfers Paradise,Corporation,1000,#ff6961,[1000] Ray White Surfers Paradise - [Corporation]
Ray Wilson,Individual,5000,#42d6a4,[5000] Ray Wilson - [Individual]
Ray Yerbury,Individual,1000,#42d6a4,[1000] Ray Yerbury - [Individual]
Ray Yoshida,Individual,850,#42d6a4,[850] Ray Yoshida - [Individual]
Ray and Rosemary Menkens,Individual,1000,#42d6a4,[1000] Ray and Rosemary Menkens - [Individual]
Rayjon Projects,Corporation,2500,#ff6961,[2500] Rayjon Projects - [Corporation]
Raymond Balkin,Individual,3000,#42d6a4,[3000] Raymond Balkin - [Individual]
Raymond Connor,Individual,3978,#42d6a4,[3978] Raymond Connor - [Individual]
Raymond Daniels,Individual,5000,#42d6a4,[5000] Raymond Daniels - [Individual]
Raymond Dilger,Individual,1000,#42d6a4,[1000] Raymond Dilger - [Individual]
Raymond Hughes,Individual,1000,#42d6a4,[1000] Raymond Hughes - [Individual]
Raymond Patrick,Individual,1000,#42d6a4,[1000] Raymond Patrick - [Individual]
Raymond Smith,Individual,1500,#42d6a4,[1500] Raymond Smith - [Individual]
Raymond William Sawyer,Individual,1000,#42d6a4,[1000] Raymond William Sawyer - [Individual]
Raynor Magrath,Individual,1000,#42d6a4,[1000] Raynor Magrath - [Individual]
Ready Towing,Corporation,6800,#ff6961,[6800] Ready Towing - [Corporation]
ReadyTech,Corporation,3000,#ff6961,[3000] ReadyTech - [Corporation]
Rebecca Appleton,Individual,2250,#42d6a4,[2250] Rebecca Appleton - [Individual]
Rebecca Fanning,Individual,1500,#42d6a4,[1500] Rebecca Fanning - [Individual]
Rebecca Frizelle,Individual,10000,#42d6a4,[10000] Rebecca Frizelle - [Individual]
Rebecca Grisman,Individual,1100,#42d6a4,[1100] Rebecca Grisman - [Individual]
Rebecca Heilbronn,Individual,10000,#42d6a4,[10000] Rebecca Heilbronn - [Individual]
Rebecca Holt,Individual,122,#42d6a4,[122] Rebecca Holt - [Individual]
Rebecca Rees,Individual,1000,#42d6a4,[1000] Rebecca Rees - [Individual]
Rebel Gun Works,Corporation,2000,#ff6961,[2000] Rebel Gun Works - [Corporation]
Rebel Radio Network Pty Ltd,Corporation,2500,#ff6961,[2500] Rebel Radio Network Pty Ltd - [Corporation]
Recoveries and Reconstruction,Corporation,3300,#ff6961,[3300] Recoveries and Reconstruction - [Corporation]
Red Door Architecture,Corporation,2500,#ff6961,[2500] Red Door Architecture - [Corporation]
Red Sand Art Gallery,Corporation,1000,#ff6961,[1000] Red Sand Art Gallery - [Corporation]
Redback Ladders Pty Ltd,Corporation,6000,#ff6961,[6000] Redback Ladders Pty Ltd - [Corporation]
Redeye Apps,Corporation,6600,#ff6961,[6600] Redeye Apps - [Corporation]
Reece Gough,Individual,1000,#42d6a4,[1000] Reece Gough - [Individual]
Reef Magic Cruises,Corporation,750,#ff6961,[750] Reef Magic Cruises - [Corporation]
Rees Telford,Individual,10,#42d6a4,[10] Rees Telford - [Individual]
Reever and Ocean Pty Ltd,Corporation,11500,#ff6961,[11500] Reever and Ocean Pty Ltd - [Corporation]
Reg Gulley,Individual,10000,#42d6a4,[10000] Reg Gulley - [Individual]
Reg Williams,Individual,2000,#42d6a4,[2000] Reg Williams - [Individual]
Reginald Lillywhite,Individual,4495,#42d6a4,[4495] Reginald Lillywhite - [Individual]
Regional Development Australia Logan & Redlands Inc,Corporation,1800,#ff6961,[1800] Regional Development Australia Logan & Redlands Inc - [Corporation]
Registerd & Licensed Clubs Association of Qld - Union of Employers,Other,22000,#BEBEBE,[22000] Registerd & Licensed Clubs Association of Qld - Union of Employers - [Other]
Registered Clubs Assn of NSW,Corporation,5000,#ff6961,[5000] Registered Clubs Assn of NSW - [Corporation]
Relentless Resources Limited,Corporation,3000,#ff6961,[3000] Relentless Resources Limited - [Corporation]
RemServ Pty Ltd,Corporation,11000,#ff6961,[11000] RemServ Pty Ltd - [Corporation]
Remgrid Pty Ltd,Corporation,2000,#ff6961,[2000] Remgrid Pty Ltd - [Corporation]
Remuneration Services Qld Pty Ltd,Corporation,33788,#ff6961,[33788] Remuneration Services Qld Pty Ltd - [Corporation]
Renabrud Investments,Corporation,3000,#ff6961,[3000] Renabrud Investments - [Corporation]
Repstar Agriculture Pty Ltd,Corporation,1000,#ff6961,[1000] Repstar Agriculture Pty Ltd - [Corporation]
Republic Public Relations Pty Ltd,Corporation,2000,#ff6961,[2000] Republic Public Relations Pty Ltd - [Corporation]
Res Solution Design Pty Ltd,Corporation,2000,#ff6961,[2000] Res Solution Design Pty Ltd - [Corporation]
Reside Retirement Living Pty Ltd,Corporation,2000,#ff6961,[2000] Reside Retirement Living Pty Ltd - [Corporation]
Resolution PR,Corporation,3000,#ff6961,[3000] Resolution PR - [Corporation]
Responsible Wagering Australia,Corporation,12900,#ff6961,[12900] Responsible Wagering Australia - [Corporation]
Responsible Wagering Australia Holdings Limited,Corporation,11000,#ff6961,[11000] Responsible Wagering Australia Holdings Limited - [Corporation]
Restaurant & Catering Australia,Corporation,4400,#ff6961,[4400] Restaurant & Catering Australia - [Corporation]
Restaurant and Catering Industry Association of Australia,Corporation,6700,#ff6961,[6700] Restaurant and Catering Industry Association of Australia - [Corporation]
Restaurant and Catering Industry Association of Australia Inc,Corporation,12100,#ff6961,[12100] Restaurant and Catering Industry Association of Australia Inc - [Corporation]
Retail First Pty Ltd,Corporation,3000,#ff6961,[3000] Retail First Pty Ltd - [Corporation]
Retail Guild of Australia,Corporation,2000,#ff6961,[2000] Retail Guild of Australia - [Corporation]
Retail Guild of Australia Inc,Corporation,65674,#ff6961,[65674] Retail Guild of Australia Inc - [Corporation]
Retail Guild of Australia Incorporated,Corporation,26990,#ff6961,[26990] Retail Guild of Australia Incorporated - [Corporation]
Retail Media Hub,Corporation,11000,#ff6961,[11000] Retail Media Hub - [Corporation]
Retire Australia Management Pty Ltd,Corporation,2500,#ff6961,[2500] Retire Australia Management Pty Ltd - [Corporation]
Reveille Strategy Pty Ltd,Corporation,20000,#ff6961,[20000] Reveille Strategy Pty Ltd - [Corporation]
Rex Airlines,Corporation,2750,#ff6961,[2750] Rex Airlines - [Corporation]
Rex Freudenberg,Individual,2000,#42d6a4,[2000] Rex Freudenberg - [Individual]
Rex Kirk,Individual,1980,#42d6a4,[1980] Rex Kirk - [Individual]
Rhonda White,Individual,12990,#42d6a4,[12990] Rhonda White - [Individual]
Rhost Pty Ltd TA Australian Off Road,Corporation,1000,#ff6961,[1000] Rhost Pty Ltd TA Australian Off Road - [Corporation]
RiOT Solutions Pty Ltd,Corporation,11000,#ff6961,[11000] RiOT Solutions Pty Ltd - [Corporation]
Ria Gascoyne,Individual,5000,#42d6a4,[5000] Ria Gascoyne - [Individual]
Ric Wade,Individual,100,#42d6a4,[100] Ric Wade - [Individual]
Richard  Flanagan  ,Individual,3300,#42d6a4,[3300] Richard  Flanagan   - [Individual]
Richard & Keri Gazzard,Individual,5000,#42d6a4,[5000] Richard & Keri Gazzard - [Individual]
Richard & Marilyn Davey,Individual,1000,#42d6a4,[1000] Richard & Marilyn Davey - [Individual]
Richard & Merle Warry,Individual,3000,#42d6a4,[3000] Richard & Merle Warry - [Individual]
Richard Bean,Individual,1380,#42d6a4,[1380] Richard Bean - [Individual]
Richard Bitcon,Individual,1000,#42d6a4,[1000] Richard Bitcon - [Individual]
Richard Darcy,Individual,1000,#42d6a4,[1000] Richard Darcy - [Individual]
Richard Evenden,Individual,1500,#42d6a4,[1500] Richard Evenden - [Individual]
Richard Fenning,Individual,100,#42d6a4,[100] Richard Fenning - [Individual]
Richard Flanagan,Individual,5000,#42d6a4,[5000] Richard Flanagan - [Individual]
Richard Gazzard,Individual,2000,#42d6a4,[2000] Richard Gazzard - [Individual]
Richard Haire,Individual,1940,#42d6a4,[1940] Richard Haire - [Individual]
Richard Hughes,Individual,16500,#42d6a4,[16500] Richard Hughes - [Individual]
Richard Jacobs,Individual,5000,#42d6a4,[5000] Richard Jacobs - [Individual]
Richard MacNevin,Individual,7000,#42d6a4,[7000] Richard MacNevin - [Individual]
Richard Malouf,Individual,1000,#42d6a4,[1000] Richard Malouf - [Individual]
Richard Roberts,Individual,1050,#42d6a4,[1050] Richard Roberts - [Individual]
Richard Sachs,Individual,1300,#42d6a4,[1300] Richard Sachs - [Individual]
Richard Shields,Individual,3500,#42d6a4,[3500] Richard Shields - [Individual]
Richard Swindell,Individual,7500,#42d6a4,[7500] Richard Swindell - [Individual]
Richard Todd ,Individual,2000,#42d6a4,[2000] Richard Todd  - [Individual]
Richard Towson,Individual,1995,#42d6a4,[1995] Richard Towson - [Individual]
Richard Trivett,Individual,3000,#42d6a4,[3000] Richard Trivett - [Individual]
Richard Wade,Individual,100,#42d6a4,[100] Richard Wade - [Individual]
Richard Wallace,Individual,10300,#42d6a4,[10300] Richard Wallace - [Individual]
Richard Williams,Corporation,5000,#ff6961,[5000] Richard Williams - [Corporation]
Richard Winston Bean,Individual,2500,#42d6a4,[2500] Richard Winston Bean - [Individual]
Richards & Richards,Corporation,2500,#ff6961,[2500] Richards & Richards - [Corporation]
Richlands Villas Pty Ltd T/As The Breeze Richlands,Corporation,1100,#ff6961,[1100] Richlands Villas Pty Ltd T/As The Breeze Richlands - [Corporation]
Richxing Pty Ltd,Corporation,5000,#ff6961,[5000] Richxing Pty Ltd - [Corporation]
Rick Hudson,Individual,1000,#42d6a4,[1000] Rick Hudson - [Individual]
Rick Quast,Individual,10,#42d6a4,[10] Rick Quast - [Individual]
Rick Sutton,Individual,1500,#42d6a4,[1500] Rick Sutton - [Individual]
Rick Xynias,Individual,2000,#42d6a4,[2000] Rick Xynias - [Individual]
Rieks Van Klinken,Individual,3500,#42d6a4,[3500] Rieks Van Klinken - [Individual]
Rigato Bananas Pty Ltd,Corporation,1000,#ff6961,[1000] Rigato Bananas Pty Ltd - [Corporation]
Rigato Farms Pty Ltd,Corporation,2550,#ff6961,[2550] Rigato Farms Pty Ltd - [Corporation]
Riot Solutions Pty Ltd,Corporation,11000,#ff6961,[11000] Riot Solutions Pty Ltd - [Corporation]
Risk 2 Solution,Corporation,1100,#ff6961,[1100] Risk 2 Solution - [Corporation]
Risk 2 Solution Consulting PTY LTD,Corporation,6000,#ff6961,[6000] Risk 2 Solution Consulting PTY LTD - [Corporation]
Risk 2 Solution Consulting Ptd Ltd,Corporation,1000,#ff6961,[1000] Risk 2 Solution Consulting Ptd Ltd - [Corporation]
Risk 2 Solution Consulting Pty Ltd,Corporation,2000,#ff6961,[2000] Risk 2 Solution Consulting Pty Ltd - [Corporation]
River Capital Foundation,Corporation,5000,#ff6961,[5000] River Capital Foundation - [Corporation]
Rivergate Marina & Shipyard,Corporation,1500,#ff6961,[1500] Rivergate Marina & Shipyard - [Corporation]
Riverside Marine,Corporation,2800,#ff6961,[2800] Riverside Marine - [Corporation]
Riverview Distribution Pty Ltd,Corporation,6000,#ff6961,[6000] Riverview Distribution Pty Ltd - [Corporation]
Rob Hodge,Individual,2000,#42d6a4,[2000] Rob Hodge - [Individual]
Rob Martin,Individual,1000,#42d6a4,[1000] Rob Martin - [Individual]
Rob Outridge,Individual,2000,#42d6a4,[2000] Rob Outridge - [Individual]
Rob and Margot Thomasson,Individual,1560,#42d6a4,[1560] Rob and Margot Thomasson - [Individual]
Robbie Bennetts Enterprises Pty Ltd,Corporation,1800,#ff6961,[1800] Robbie Bennetts Enterprises Pty Ltd - [Corporation]
Robbin McCosker,Individual,1500,#42d6a4,[1500] Robbin McCosker - [Individual]
Robert & Pamela Griffiths,Individual,1000,#42d6a4,[1000] Robert & Pamela Griffiths - [Individual]
Robert Baker,Individual,1500,#42d6a4,[1500] Robert Baker - [Individual]
Robert Barty,Individual,1000,#42d6a4,[1000] Robert Barty - [Individual]
